"","X","pitch_uid","pitch_no","date","pa_of_inning","pitch_of_pa","pitcher_name","pitcher_id","pitcher_throws","pitcher_team_id","pitcher_team_name","batter_name","batter_id","batter_side","batter_team_id","batter_team_name","inning","top_bottom","outs","balls","strikes","pitch_type","pitch_type_abbr","pitch_call","k_or_bb","hit_type","play_result","outs_on_play","runs_scored","rel_speed","spin_rate","spin_axis","rel_height","rel_side","extension","induced_vert_break","horz_break","plate_loc_height","plate_loc_side","vert_appr_angle","horz_appr_angle","exit_speed","launch_angle","bat_speed","swing_length","distance","catcher_name","catcher_id","home_team_id","home_team_name","home_team_conf","away_team_id","away_team_name","away_team_conf","game_id","game_type","season","pitch_group","pitch_group_abbr","count_type","is_zone","is_strike","is_swing","zone_label","zone_num_14","pitch_call_prev","pitch_type_prev","pitch_group_prev","pa_id","pa_result","woba_value"
"425",425,"2024-745426-64",64,"2024-04-30",4,2,"Darvish, Yu",506433,"Right","SD","SD","Benson, Will",666181,"Left","CIN","CIN",3,"Top",2,0,1,"Slider","SL","InPlay",NA,"GroundBall","Single",0,0,87.9,2580,92,5.62,2.17,6.5,0.24,-3.36,2.15,0.32,-7.15354452123047,-2.27433934985379,96.9,8,68.97426,8.44414,129,669134,669134,"SD","SD","Non-D1","CIN","CIN","Non-D1",745426,"R",2024,"Breaking Ball","BRK","Early",TRUE,TRUE,TRUE,"Heart",9,"FoulBall","Curveball","Breaking Ball","745426_3_4_506433_666181","In Play, Single",0.856746866331502
"426",426,"2024-745426-65",65,"2024-04-30",5,1,"Darvish, Yu",506433,"Right","SD","SD","De La Cruz, Elly",682829,"Left","CIN","CIN",3,"Top",2,0,0,"Cutter","CT","StrikeCalled",NA,NA,NA,NA,0,92.6,2398,196,5.49,2.18,6.5,11.04,-3,3.34,0.14,-4.37491006214023,-2.44646623063625,NA,NA,NA,NA,NA,669134,669134,"SD","SD","Non-D1","CIN","CIN","Non-D1",745426,"R",2024,"Breaking Ball","BRK","F-Pitch",TRUE,TRUE,FALSE,"Edge",2,NA,NA,NA,"745426_3_5_506433_682829",NA,NA
"427",427,"2024-745426-66",66,"2024-04-30",5,2,"Darvish, Yu",506433,"Right","SD","SD","De La Cruz, Elly",682829,"Left","CIN","CIN",3,"Top",2,0,1,"Splitter","SP","FoulBall",NA,NA,NA,NA,0,88.8,1421,226,5.48,2.15,6.9,2.28,7.8,2.3,0.48,-6.58453014448372,-1.10482288655105,88.4,12,NA,NA,179,669134,669134,"SD","SD","Non-D1","CIN","CIN","Non-D1",745426,"R",2024,"Offspeed","OFF","Early",TRUE,TRUE,TRUE,"Edge",6,"StrikeCalled","Cutter","Breaking Ball","745426_3_5_506433_682829",NA,NA
"428",428,"2024-745426-67",67,"2024-04-30",5,3,"Darvish, Yu",506433,"Right","SD","SD","De La Cruz, Elly",682829,"Left","CIN","CIN",3,"Top",2,0,2,"Slider","SL","FoulBall",NA,NA,NA,NA,0,88.1,2726,108,5.41,2.19,6.5,-0.48,-5.16,1.69,0.21,-7.46020996078166,-2.57336346969673,NA,NA,66.42405,7.88626,NA,669134,669134,"SD","SD","Non-D1","CIN","CIN","Non-D1",745426,"R",2024,"Breaking Ball","BRK","Two Strikes",TRUE,TRUE,TRUE,"Edge",8,"FoulBall","Splitter","Offspeed","745426_3_5_506433_682829",NA,NA
"429",429,"2024-745426-68",68,"2024-04-30",5,4,"Darvish, Yu",506433,"Right","SD","SD","De La Cruz, Elly",682829,"Left","CIN","CIN",3,"Top",2,0,2,"Fastball","FB","BallCalled",NA,NA,NA,NA,0,95.7,2151,216,5.55,2.15,6.5,14.64,5.28,4.61,0.99,-2.49360964510709,-0.78100246250474,NA,NA,NA,NA,NA,669134,669134,"SD","SD","Non-D1","CIN","CIN","Non-D1",745426,"R",2024,"Fastball","FB","Two Strikes",FALSE,FALSE,FALSE,"Waste",12,"FoulBall","Slider","Breaking Ball","745426_3_5_506433_682829",NA,NA
"430",430,"2024-745426-69",69,"2024-04-30",5,5,"Darvish, Yu",506433,"Right","SD","SD","De La Cruz, Elly",682829,"Left","CIN","CIN",3,"Top",2,1,2,"Fastball","FB","BallCalled",NA,NA,NA,NA,0,95.4,2224,219,5.5,2.03,6.7,15.24,5.52,3.81,-0.84,-3.25850840180912,-2.59879980641117,NA,NA,NA,NA,NA,669134,669134,"SD","SD","Non-D1","CIN","CIN","Non-D1",745426,"R",2024,"Fastball","FB","Two Strikes",FALSE,FALSE,FALSE,"Chase",11,"BallCalled","Fastball","Fastball","745426_3_5_506433_682829",NA,NA
"431",431,"2024-745426-70",70,"2024-04-30",5,6,"Darvish, Yu",506433,"Right","SD","SD","De La Cruz, Elly",682829,"Left","CIN","CIN",3,"Top",2,2,2,"Slider","SL","FoulBall",NA,NA,NA,NA,0,89.1,2595,117,5.52,2.21,6.3,1.2,-4.68,2.72,0.26,-6.2508708992025,-2.49850403839037,83.5,29,72.4788,6.34047,215,669134,669134,"SD","SD","Non-D1","CIN","CIN","Non-D1",745426,"R",2024,"Breaking Ball","BRK","Two Strikes",TRUE,TRUE,TRUE,"Heart",6,"BallCalled","Fastball","Fastball","745426_3_5_506433_682829",NA,NA
"432",432,"2024-745426-71",71,"2024-04-30",5,7,"Darvish, Yu",506433,"Right","SD","SD","De La Cruz, Elly",682829,"Left","CIN","CIN",3,"Top",2,2,2,"Slider","SL","BallCalled",NA,NA,NA,NA,0,84.3,2587,70,5.24,2.55,6.5,2.88,-15.6,2.48,1.45,-6.51576698204004,-2.54033357310545,NA,NA,NA,NA,NA,669134,669134,"SD","SD","Non-D1","CIN","CIN","Non-D1",745426,"R",2024,"Breaking Ball","BRK","Two Strikes",FALSE,FALSE,FALSE,"Chase",14,"FoulBall","Slider","Breaking Ball","745426_3_5_506433_682829",NA,NA
"433",433,"2024-745426-72",72,"2024-04-30",5,8,"Darvish, Yu",506433,"Right","SD","SD","De La Cruz, Elly",682829,"Left","CIN","CIN",3,"Top",2,3,2,"Slider","SL","InPlay",NA,"GroundBall","Out",1,0,88.5,2698,138,5.39,2.17,6.7,2.4,-6.24,2.01,-0.29,-6.81268559937311,-3.18556298888502,91.6,-16,79.00674,7.50161,7,669134,669134,"SD","SD","Non-D1","CIN","CIN","Non-D1",745426,"R",2024,"Breaking Ball","BRK","Two Strikes",TRUE,TRUE,TRUE,"Heart",7,"BallCalled","Slider","Breaking Ball","745426_3_5_506433_682829","In Play, Out",0.076724249529639
"434",434,"2024-745426-91",91,"2024-04-30",1,1,"Darvish, Yu",506433,"Right","SD","SD","Steer, Spencer",668715,"Right","CIN","CIN",4,"Top",0,0,0,"Slider","SL","StrikeCalled",NA,NA,NA,NA,0,85,2769,110,5.59,2.15,6.6,-1.32,-4.8,2.5,0.28,-7.16470607801158,-2.42367042090439,NA,NA,NA,NA,NA,669134,669134,"SD","SD","Non-D1","CIN","CIN","Non-D1",745426,"R",2024,"Breaking Ball","BRK","F-Pitch",TRUE,TRUE,FALSE,"Heart",6,NA,NA,NA,"745426_4_1_506433_668715",NA,NA
"435",435,"2024-745426-92",92,"2024-04-30",1,2,"Darvish, Yu",506433,"Right","SD","SD","Steer, Spencer",668715,"Right","CIN","CIN",4,"Top",0,0,1,"Slider","SL","StrikeCalled",NA,NA,NA,NA,0,81.4,2726,66,5.46,2.3,6.4,-0.24,-17.52,2.34,0.69,-7.44239939956642,-3.26305953405007,NA,NA,NA,NA,NA,669134,669134,"SD","SD","Non-D1","CIN","CIN","Non-D1",745426,"R",2024,"Breaking Ball","BRK","Early",TRUE,TRUE,FALSE,"Edge",6,"StrikeCalled","Slider","Breaking Ball","745426_4_1_506433_668715",NA,NA
"436",436,"2024-745426-93",93,"2024-04-30",1,3,"Darvish, Yu",506433,"Right","SD","SD","Steer, Spencer",668715,"Right","CIN","CIN",4,"Top",0,0,2,"Curveball","CB","BallCalled",NA,NA,NA,NA,0,80.4,2686,39,5.44,2.08,6.7,-13.8,-9.96,0,-1.15,-11.1639417312447,-4.33797377412689,NA,NA,NA,NA,NA,669134,669134,"SD","SD","Non-D1","CIN","CIN","Non-D1",745426,"R",2024,"Breaking Ball","BRK","Two Strikes",FALSE,FALSE,FALSE,"Waste",13,"StrikeCalled","Slider","Breaking Ball","745426_4_1_506433_668715",NA,NA
"437",437,"2024-745426-94",94,"2024-04-30",1,4,"Darvish, Yu",506433,"Right","SD","SD","Steer, Spencer",668715,"Right","CIN","CIN",4,"Top",0,1,2,"Sinker","SI","BallCalled",NA,NA,NA,NA,0,93.5,2038,211,5.46,2.26,6.7,7.44,15.96,3.85,0.53,-4.03639188840906,-0.431965822720559,NA,NA,NA,NA,NA,669134,669134,"SD","SD","Non-D1","CIN","CIN","Non-D1",745426,"R",2024,"Fastball","FB","Two Strikes",FALSE,FALSE,FALSE,"Chase",12,"BallCalled","Curveball","Breaking Ball","745426_4_1_506433_668715",NA,NA
"438",438,"2024-745426-95",95,"2024-04-30",1,5,"Darvish, Yu",506433,"Right","SD","SD","Steer, Spencer",668715,"Right","CIN","CIN",4,"Top",0,2,2,"Slider","SL","FoulBall",NA,NA,NA,NA,0,85.1,2646,76,5.5,2.19,6.6,-1.92,-5.88,2.85,-1.08,-6.7446264235275,-4.02322089624145,73.5,49,61.71079,6.77015,208,669134,669134,"SD","SD","Non-D1","CIN","CIN","Non-D1",745426,"R",2024,"Breaking Ball","BRK","Two Strikes",FALSE,TRUE,TRUE,"Chase",11,"BallCalled","Sinker","Fastball","745426_4_1_506433_668715",NA,NA
"439",439,"2024-745426-96",96,"2024-04-30",1,6,"Darvish, Yu",506433,"Right","SD","SD","Steer, Spencer",668715,"Right","CIN","CIN",4,"Top",0,2,2,"Slider","SL","FoulBall",NA,NA,NA,NA,0,85.7,2634,82,5.43,2.21,6.6,0,-4.92,2.48,0.28,-6.83537926084644,-2.49831641882937,70.5,76,68.69182,7.33638,117,669134,669134,"SD","SD","Non-D1","CIN","CIN","Non-D1",745426,"R",2024,"Breaking Ball","BRK","Two Strikes",TRUE,TRUE,TRUE,"Heart",6,"FoulBall","Slider","Breaking Ball","745426_4_1_506433_668715",NA,NA
"440",440,"2024-745426-97",97,"2024-04-30",1,7,"Darvish, Yu",506433,"Right","SD","SD","Steer, Spencer",668715,"Right","CIN","CIN",4,"Top",0,2,2,"Slider","SL","InPlay",NA,"FlyBall","Out",1,0,86.9,2566,128,5.47,2.21,6.6,1.56,-5.4,2.46,-0.54,-6.6485193843898,-3.42338671689197,93.3,39,72.79167,7.00405,325,669134,669134,"SD","SD","Non-D1","CIN","CIN","Non-D1",745426,"R",2024,"Breaking Ball","BRK","Two Strikes",TRUE,TRUE,TRUE,"Edge",4,"FoulBall","Slider","Breaking Ball","745426_4_1_506433_668715","In Play, Out",0.068808819369117
"441",441,"2024-745426-98",98,"2024-04-30",2,1,"Darvish, Yu",506433,"Right","SD","SD","India, Jonathan",663697,"Right","CIN","CIN",4,"Top",1,0,0,"Slider","SL","BallCalled",NA,NA,NA,NA,0,87,2630,117,5.48,2.23,6.6,4.56,-4.68,1.64,-0.8,-7.24990860992865,-3.65992081025163,NA,NA,NA,NA,NA,669134,669134,"SD","SD","Non-D1","CIN","CIN","Non-D1",745426,"R",2024,"Breaking Ball","BRK","F-Pitch",FALSE,FALSE,FALSE,"Edge",13,NA,NA,NA,"745426_4_2_506433_663697",NA,NA
"442",442,"2024-745426-99",99,"2024-04-30",2,2,"Darvish, Yu",506433,"Right","SD","SD","India, Jonathan",663697,"Right","CIN","CIN",4,"Top",1,1,0,"Sinker","SI","InPlay",NA,"GroundBall","Out",1,0,92.9,2086,218,5.31,2.26,6.8,9.36,12.12,2.37,0.33,-5.32426284837706,-0.993659367613684,93.8,-6,72.63536,7.1732,19,669134,669134,"SD","SD","Non-D1","CIN","CIN","Non-D1",745426,"R",2024,"Fastball","FB","Early",TRUE,TRUE,TRUE,"Heart",6,"BallCalled","Slider","Breaking Ball","745426_4_2_506433_663697","In Play, Out",0.076724249529639
"443",443,"2024-745426-100",100,"2024-04-30",3,1,"Darvish, Yu",506433,"Right","SD","SD","Martini, Nick",605361,"Left","CIN","CIN",4,"Top",2,0,0,"Slider","SL","BallCalled",NA,NA,NA,NA,0,85.5,2682,111,5.52,2.18,6.4,1.08,-5.4,3.76,1.09,-5.50803055622702,-1.63711503508407,NA,NA,NA,NA,NA,669134,669134,"SD","SD","Non-D1","CIN","CIN","Non-D1",745426,"R",2024,"Breaking Ball","BRK","F-Pitch",FALSE,FALSE,FALSE,"Chase",12,NA,NA,NA,"745426_4_3_506433_605361",NA,NA
"444",444,"2024-745426-101",101,"2024-04-30",3,2,"Darvish, Yu",506433,"Right","SD","SD","Martini, Nick",605361,"Left","CIN","CIN",4,"Top",2,1,0,"Slider","SL","InPlay",NA,"FlyBall","Out",1,0,86.5,2680,131,5.44,2.19,6.7,1.56,-6.48,2.1,-0.22,-7.03352452625019,-3.15239308963053,101.4,49,74.24523,7.72581,301,669134,669134,"SD","SD","Non-D1","CIN","CIN","Non-D1",745426,"R",2024,"Breaking Ball","BRK","Early",TRUE,TRUE,TRUE,"Heart",8,"BallCalled","Slider","Breaking Ball","745426_4_3_506433_605361","In Play, Out",0.068808819369117
"445",445,"2024-745426-113",113,"2024-04-30",1,1,"Darvish, Yu",506433,"Right","SD","SD","Espinal, Santiago",669289,"Right","CIN","CIN",5,"Top",0,0,0,"Sinker","SI","FoulBall",NA,NA,NA,NA,0,92.8,2134,215,5.5,2.15,6.6,9,14.4,2.56,0.83,-5.36557884230579,-0.131230121503467,86.6,-30,75.96412,7.57471,4,669134,669134,"SD","SD","Non-D1","CIN","CIN","Non-D1",745426,"R",2024,"Fastball","FB","F-Pitch",FALSE,TRUE,TRUE,"Edge",12,NA,NA,NA,"745426_5_1_506433_669289",NA,NA
"446",446,"2024-745426-114",114,"2024-04-30",1,2,"Darvish, Yu",506433,"Right","SD","SD","Espinal, Santiago",669289,"Right","CIN","CIN",5,"Top",0,0,1,"Slider","SL","BallCalled",NA,NA,NA,NA,0,84.7,2625,90,5.56,2.17,6.4,-4.32,-5.04,1.64,-0.66,-8.32868957971283,-3.47775091907499,NA,NA,NA,NA,NA,669134,669134,"SD","SD","Non-D1","CIN","CIN","Non-D1",745426,"R",2024,"Breaking Ball","BRK","Early",TRUE,FALSE,FALSE,"Edge",7,"FoulBall","Sinker","Fastball","745426_5_1_506433_669289",NA,NA
"447",447,"2024-745426-115",115,"2024-04-30",1,3,"Darvish, Yu",506433,"Right","SD","SD","Espinal, Santiago",669289,"Right","CIN","CIN",5,"Top",0,1,1,"Slider","SL","StrikeCalled",NA,NA,NA,NA,0,84.9,2673,91,5.58,2.02,6.5,-2.16,-8.04,2.27,-0.76,-7.47908731461873,-3.68849873029293,NA,NA,NA,NA,NA,669134,669134,"SD","SD","Non-D1","CIN","CIN","Non-D1",745426,"R",2024,"Breaking Ball","BRK","Early",FALSE,TRUE,FALSE,"Edge",13,"BallCalled","Slider","Breaking Ball","745426_5_1_506433_669289",NA,NA
"448",448,"2024-745426-116",116,"2024-04-30",1,4,"Darvish, Yu",506433,"Right","SD","SD","Espinal, Santiago",669289,"Right","CIN","CIN",5,"Top",0,1,2,"Slider","SL","FoulBall",NA,NA,NA,NA,0,88.4,2691,155,5.52,2.16,6.6,4.44,-7.08,1.88,-1.16,-6.91751254492076,-4.18208084610079,61.2,-23,64.7565,8.01048,4,669134,669134,"SD","SD","Non-D1","CIN","CIN","Non-D1",745426,"R",2024,"Breaking Ball","BRK","Two Strikes",FALSE,TRUE,TRUE,"Chase",13,"StrikeCalled","Slider","Breaking Ball","745426_5_1_506433_669289",NA,NA
"449",449,"2024-745426-117",117,"2024-04-30",1,5,"Darvish, Yu",506433,"Right","SD","SD","Espinal, Santiago",669289,"Right","CIN","CIN",5,"Top",0,1,2,"Fastball","FB","FoulBall",NA,NA,NA,NA,0,94.5,2286,211,5.52,2.05,6.6,16.32,9.24,3.61,-0.32,-3.48075327136637,-1.72714171691938,84.4,69,66.29655,6.74087,160,669134,669134,"SD","SD","Non-D1","CIN","CIN","Non-D1",745426,"R",2024,"Fastball","FB","Two Strikes",FALSE,TRUE,TRUE,"Edge",11,"FoulBall","Slider","Breaking Ball","745426_5_1_506433_669289",NA,NA
"450",450,"2024-745426-118",118,"2024-04-30",1,6,"Darvish, Yu",506433,"Right","SD","SD","Espinal, Santiago",669289,"Right","CIN","CIN",5,"Top",0,1,2,"Slider","SL","BallCalled",NA,NA,NA,NA,0,84.4,2676,55,5.51,2.07,6.6,-3.84,-12.48,1.17,-1.11,-8.7568934919397,-4.50750924310777,NA,NA,NA,NA,NA,669134,669134,"SD","SD","Non-D1","CIN","CIN","Non-D1",745426,"R",2024,"Breaking Ball","BRK","Two Strikes",FALSE,FALSE,FALSE,"Chase",13,"FoulBall","Fastball","Fastball","745426_5_1_506433_669289",NA,NA
"451",451,"2024-745426-119",119,"2024-04-30",1,7,"Darvish, Yu",506433,"Right","SD","SD","Espinal, Santiago",669289,"Right","CIN","CIN",5,"Top",0,2,2,"Curveball","CB","FoulBall",NA,NA,NA,NA,0,78.7,2548,37,5.55,1.94,6.6,-8.4,-6.96,0.85,-0.19,-10.0742347658725,-2.89610501490358,12.8,40,NA,NA,10,669134,669134,"SD","SD","Non-D1","CIN","CIN","Non-D1",745426,"R",2024,"Breaking Ball","BRK","Two Strikes",FALSE,TRUE,TRUE,"Chase",13,"BallCalled","Slider","Breaking Ball","745426_5_1_506433_669289",NA,NA
"452",452,"2024-745426-120",120,"2024-04-30",1,8,"Darvish, Yu",506433,"Right","SD","SD","Espinal, Santiago",669289,"Right","CIN","CIN",5,"Top",0,2,2,"Fastball","FB","BallCalled",NA,NA,NA,NA,0,94.5,2228,211,5.56,2.06,6.6,16.68,8.04,4.2,1.19,-2.87068980875022,-0.221256904290032,NA,NA,NA,NA,NA,669134,669134,"SD","SD","Non-D1","CIN","CIN","Non-D1",745426,"R",2024,"Fastball","FB","Two Strikes",FALSE,FALSE,FALSE,"Chase",12,"FoulBall","Curveball","Breaking Ball","745426_5_1_506433_669289",NA,NA
"453",453,"2024-745426-121",121,"2024-04-30",1,9,"Darvish, Yu",506433,"Right","SD","SD","Espinal, Santiago",669289,"Right","CIN","CIN",5,"Top",0,3,2,"Sinker","SI","InPlay",NA,"GroundBall","Out",1,0,93.8,2017,219,5.29,2.31,6.7,7.68,15.6,1.89,0.11,-5.86992138435568,-0.969293980321835,84.5,-35,61.72629,6.50531,2,669134,669134,"SD","SD","Non-D1","CIN","CIN","Non-D1",745426,"R",2024,"Fastball","FB","Two Strikes",TRUE,TRUE,TRUE,"Heart",8,"BallCalled","Fastball","Fastball","745426_5_1_506433_669289","In Play, Out",0.076724249529639
"454",454,"2024-745426-122",122,"2024-04-30",2,1,"Darvish, Yu",506433,"Right","SD","SD","Candelario, Jeimer",600869,"Left","CIN","CIN",5,"Top",1,0,0,"Cutter","CT","FoulBall",NA,NA,NA,NA,0,90.5,2394,202,5.3,2.29,6.8,12.6,1.44,1.72,-0.15,-5.94141946079143,-2.4926877607125,67.9,-35,66.34508,9.07628,3,669134,669134,"SD","SD","Non-D1","CIN","CIN","Non-D1",745426,"R",2024,"Breaking Ball","BRK","F-Pitch",TRUE,TRUE,TRUE,"Edge",8,NA,NA,NA,"745426_5_2_506433_600869",NA,NA
"455",455,"2024-745426-123",123,"2024-04-30",2,2,"Darvish, Yu",506433,"Right","SD","SD","Candelario, Jeimer",600869,"Left","CIN","CIN",5,"Top",1,0,1,"Splitter","SP","InPlay",NA,"FlyBall","Out",1,0,85.7,1315,227,5.35,2.2,6.9,3.24,9.24,1.53,0.23,-7.46715741754544,-1.29714538100118,92.8,34,65.44735,8.70044,344,669134,669134,"SD","SD","Non-D1","CIN","CIN","Non-D1",745426,"R",2024,"Offspeed","OFF","Early",TRUE,TRUE,TRUE,"Edge",8,"FoulBall","Cutter","Breaking Ball","745426_5_2_506433_600869","In Play, Out",0.068808819369117
"456",456,"2024-745426-124",124,"2024-04-30",3,1,"Darvish, Yu",506433,"Right","SD","SD","Maile, Luke",571912,"Right","CIN","CIN",5,"Top",2,0,0,"Slider","SL","BallCalled",NA,NA,NA,NA,0,86.2,2653,106,5.49,2.18,6.6,-2.04,-6.48,1.62,-1.21,-7.93451158673214,-4.20460089665302,NA,NA,NA,NA,NA,669134,669134,"SD","SD","Non-D1","CIN","CIN","Non-D1",745426,"R",2024,"Breaking Ball","BRK","F-Pitch",FALSE,FALSE,FALSE,"Chase",13,NA,NA,NA,"745426_5_3_506433_571912",NA,NA
"457",457,"2024-745426-125",125,"2024-04-30",3,2,"Darvish, Yu",506433,"Right","SD","SD","Maile, Luke",571912,"Right","CIN","CIN",5,"Top",2,1,0,"Sinker","SI","InPlay",NA,"GroundBall","Single",0,0,91.8,2046,214,5.27,2.29,6.6,8.64,12.12,3.12,-0.22,-4.66015489196616,-1.61768077490435,95.7,-5,67.32922,6.75979,27,669134,669134,"SD","SD","Non-D1","CIN","CIN","Non-D1",745426,"R",2024,"Fastball","FB","Early",TRUE,TRUE,TRUE,"Heart",2,"BallCalled","Slider","Breaking Ball","745426_5_3_506433_571912","In Play, Single",0.856746866331502
"458",458,"2024-745426-126",126,"2024-04-30",4,1,"Darvish, Yu",506433,"Right","SD","SD","Fairchild, Stuart",656413,"Right","CIN","CIN",5,"Top",2,0,0,"Slider","SL","FoulBall",NA,NA,NA,NA,0,86.1,2554,116,5.5,2.15,6.7,-1.44,-6.24,2.57,-0.13,-6.9025506579836,-2.99175771495743,86.8,15,71.34927,7.81617,192,669134,669134,"SD","SD","Non-D1","CIN","CIN","Non-D1",745426,"R",2024,"Breaking Ball","BRK","F-Pitch",TRUE,TRUE,TRUE,"Heart",5,NA,NA,NA,"745426_5_4_506433_656413",NA,NA
"459",459,"2024-745426-127",127,"2024-04-30",4,2,"Darvish, Yu",506433,"Right","SD","SD","Fairchild, Stuart",656413,"Right","CIN","CIN",5,"Top",2,0,1,"Sinker","SI","InPlay",NA,"GroundBall","Out",1,0,92.4,2036,217,5.3,2.16,6.7,7.68,12.36,2.8,1.02,-5.05560548976681,-0.121267947589903,57.6,-7,NA,NA,17,669134,669134,"SD","SD","Non-D1","CIN","CIN","Non-D1",745426,"R",2024,"Fastball","FB","Early",FALSE,TRUE,TRUE,"Chase",12,"FoulBall","Slider","Breaking Ball","745426_5_4_506433_656413","In Play, Out",0.076724249529639
"460",460,"2024-746886-17",17,"2024-05-06",1,1,"Darvish, Yu",506433,"Right","SD","SD","Hoerner, Nico",663538,"Right","CHC","CHC",1,"Bottom",0,0,0,"Sinker","SI","StrikeCalled",NA,NA,NA,NA,0,92.7,2141,212,5.63,2.02,6.6,7.68,12.72,2.32,0.26,-5.88002345627173,-0.755139338240252,NA,NA,NA,NA,NA,669134,669134,"CHC","CHC","Non-D1","SD","SD","Non-D1",746886,"R",2024,"Fastball","FB","F-Pitch",TRUE,TRUE,FALSE,"Heart",6,NA,NA,NA,"746886_1_1_506433_663538",NA,NA
"461",461,"2024-746886-18",18,"2024-05-06",1,2,"Darvish, Yu",506433,"Right","SD","SD","Hoerner, Nico",663538,"Right","CHC","CHC",1,"Bottom",0,0,1,"Slider","SL","BallCalled",NA,NA,NA,NA,0,80.6,2760,64,5.61,1.89,6.4,1.68,-19.44,4.18,-0.21,-5.57245271382558,-3.9656470487813,NA,NA,NA,NA,NA,669134,669134,"CHC","CHC","Non-D1","SD","SD","Non-D1",746886,"R",2024,"Breaking Ball","BRK","Early",FALSE,FALSE,FALSE,"Chase",11,"StrikeCalled","Sinker","Fastball","746886_1_1_506433_663538",NA,NA
"462",462,"2024-746886-19",19,"2024-05-06",1,3,"Darvish, Yu",506433,"Right","SD","SD","Hoerner, Nico",663538,"Right","CHC","CHC",1,"Bottom",0,1,1,"Fastball","FB","BallCalled",NA,NA,NA,NA,0,92.6,2048,208,5.68,1.69,6.7,13.68,2.4,1.39,-1.68,-6.39583867796512,-3.40896582975319,NA,NA,NA,NA,NA,669134,669134,"CHC","CHC","Non-D1","SD","SD","Non-D1",746886,"R",2024,"Fastball","FB","Early",FALSE,FALSE,FALSE,"Waste",13,"BallCalled","Slider","Breaking Ball","746886_1_1_506433_663538",NA,NA
"463",463,"2024-746886-20",20,"2024-05-06",1,4,"Darvish, Yu",506433,"Right","SD","SD","Hoerner, Nico",663538,"Right","CHC","CHC",1,"Bottom",0,2,1,"Sinker","SI","FoulBall",NA,NA,NA,NA,0,93,2289,215,5.55,1.88,6.5,9.72,13.8,2.23,0.57,-5.68355766896812,-0.173832926899136,NA,NA,71.33156,7.20047,NA,669134,669134,"CHC","CHC","Non-D1","SD","SD","Non-D1",746886,"R",2024,"Fastball","FB","B-Ahead",TRUE,TRUE,TRUE,"Edge",6,"BallCalled","Fastball","Fastball","746886_1_1_506433_663538",NA,NA
"464",464,"2024-746886-21",21,"2024-05-06",1,5,"Darvish, Yu",506433,"Right","SD","SD","Hoerner, Nico",663538,"Right","CHC","CHC",1,"Bottom",0,2,2,"Fastball","FB","FoulBall",NA,NA,NA,NA,0,94.8,2155,211,5.78,1.68,6.7,15.48,6.6,3.16,-1.23,-4.2733010193875,-2.54299607722732,73.7,43,64.26854,6.76954,246,669134,669134,"CHC","CHC","Non-D1","SD","SD","Non-D1",746886,"R",2024,"Fastball","FB","Two Strikes",FALSE,TRUE,TRUE,"Chase",11,"FoulBall","Sinker","Fastball","746886_1_1_506433_663538",NA,NA
"465",465,"2024-746886-22",22,"2024-05-06",1,6,"Darvish, Yu",506433,"Right","SD","SD","Hoerner, Nico",663538,"Right","CHC","CHC",1,"Bottom",0,2,2,"Slider","SL","InPlay",NA,"GroundBall","Double",0,0,87,2684,124,5.61,1.9,6.5,3.12,-6.72,2.25,-0.33,-6.8711020096195,-2.98346331751657,90.2,-8,68.49534,8.02494,15,669134,669134,"CHC","CHC","Non-D1","SD","SD","Non-D1",746886,"R",2024,"Breaking Ball","BRK","Two Strikes",TRUE,TRUE,TRUE,"Heart",4,"FoulBall","Fastball","Fastball","746886_1_1_506433_663538","In Play, Double",1.13469942067346
"466",466,"2024-746886-23",23,"2024-05-06",2,1,"Darvish, Yu",506433,"Right","SD","SD","Tauchman, Mike",643565,"Left","CHC","CHC",1,"Bottom",0,0,0,"Sinker","SI","StrikeSwinging",NA,NA,NA,NA,0,93.4,2255,217,5.57,1.93,6.6,7.44,16.2,1.96,-0.32,-6.15025506459455,-0.968665253591847,NA,NA,74.66315,7.59224,NA,669134,669134,"CHC","CHC","Non-D1","SD","SD","Non-D1",746886,"R",2024,"Fastball","FB","F-Pitch",TRUE,TRUE,TRUE,"Heart",7,NA,NA,NA,"746886_1_2_506433_643565",NA,NA
"467",467,"2024-746886-24",24,"2024-05-06",2,2,"Darvish, Yu",506433,"Right","SD","SD","Tauchman, Mike",643565,"Left","CHC","CHC",1,"Bottom",0,0,1,"Fastball","FB","BallCalled",NA,NA,NA,NA,0,93.7,2358,210,5.7,1.76,6.6,17.52,4.32,2.58,-1.22,-4.72491020605532,-2.82200462482499,NA,NA,NA,NA,NA,669134,669134,"CHC","CHC","Non-D1","SD","SD","Non-D1",746886,"R",2024,"Fastball","FB","Early",FALSE,FALSE,FALSE,"Chase",11,"StrikeSwinging","Sinker","Fastball","746886_1_2_506433_643565",NA,NA
